Title,Content,Image URLs
"Thông cáo báo chí số 11/2025/PLX-TCBC:
Petrolimex điều chỉnh giá xăng dầu từ 15 giờ 00 phút ngày 27.02.2025
Petrolimex
03:00 CH @ Thứ Năm - 27 tháng 2, 2025","Hà Nội, ngày 27.02.2025, Tập đoàn Xăng dầu Việt Nam (Petrolimex/Tập đoàn - mã chứng khoán: PLX) chính thức điều chỉnh giá xăng dầu, theo đó mức giá mới như sau:
Mức giá mới có hiệu lực từ thời điểm 15 giờ 00 phút ngày 27 tháng 02 năm 2025 cho đến kỳ điều hành giá xăng dầu tiếp theo của liên Bộ Công Thương – Tài Chính; được công khai tại website petrolimex.com.vn và các Công ty xăng dầu thành viên Petrolimex.
Giá xăng dầu do Petrolimex công bố tại TCBC này áp dụng tại hệ thống phân phối của Petrolimex trên lãnh thổ Việt Nam; gồm: (a) Các cửa hàng xăng dầu (CHXD) Petrolimex và điểm bán bằng thiết bị bán xăng dầu quy mô nhỏ thuộc Petrolimex; (b) CHXD của các thương nhân làm đại lý, tổng đại lý bán xăng dầu của Petrolimex và (c) CHXD của các thương nhân nhận quyền bán lẻ dưới hình thức nhượng quyền thương mại từ Petrolimex.
Đối với các địa bàn xa cảng, xa kho đầu mối, xa cơ sở sản xuất xăng dầu theo quy định tại Khoản 27, Điều 1, Nghị định 95/2021/NĐ-CP ngày 01.11.2021 của Chính phủ (Petrolimex gọi tắt là “Vùng 2”); Tổng Giám đốc Petrolimex trao quyền Giám đốc các Công ty xăng dầu thành viên Petrolimex trực tiếp quyết định giá bán thực tế tại địa bàn tổ chức kinh doanh nhưng không được vượt mức giá vùng 2 nêu trên.
Việc điều chỉnh giá xăng dầu lần này thực hiện theo Nghị quyết số 60/2024/UBTVQH15 ngày 24.12.2024 của Uỷ ban Thường vụ Quốc hội về mức thuế bảo vệ môi trường đối với xăng, dầu, mỡ nhờn có hiệu lực thi hành từ ngày 01.01.2025 đến hết ngày 31.12.2025 và xuất phát từ thực tiễn diễn biến giá xăng dầu thành phẩm trên thị trường thế giới trong chu kỳ tính giá, phù hợp với nguyên tắc xác định giá bán tại Nghị định số 80/2023/NĐ-CP ngày 17.11.2023 của Chính phủ (Nghị định 80) về sửa đổi, bổ sung một số điều của Nghị định số 95/2021/NĐ-CP ngày 01 tháng 11 năm 2021 và Nghị định số 83/2014/NĐ-CP ngày 03 tháng 9 năm 2014 của Chính phủ về kinh doanh xăng dầu; theo các văn bản hướng dẫn thi hành của Liên Bộ Công Thương - Tài chính.
Quyết định về giá bán xăng dầu số 142/PLX-QĐ-TGĐ ngày 27.02.2025 đã được gửi đến tất cả các đơn vị thành viên Petrolimex và báo cáo Văn phòng Chính phủ, Bộ Công Thương, Bộ Tài chính.
Các đơn vị thành viên Petrolimex khi ban hành quyết định giá bán lẻ xăng dầu trên hệ thống phân phối của mình phải gửi Quyết định giá đã ban hành về Sở Công Thương tỉnh/thành phố và Tập đoàn để báo cáo.
Theo văn bản số 1423/BCT-TTTN ngày 27.02.2025 của Bộ Công Thương về việc điều hành kinh doanh xăng dầu, mức trích lập và chi sử dụng Quỹ bình ổn giá xăng dầu (BOG) từ 15 giờ 00 phút cụ thể như sau:",https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=jpeg/03f1a796cbb64b93b5bcf44e13595c8e/Gi%C3%A1%2027.2.2025.JPG; https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=png/8919f9cd38f64d2ebc1ad7a75264f50a/BOG%2023.5.2024.png
"Thông cáo báo chí số 10/2025/PLX-TCBC:
Petrolimex và ADB hợp tác chuyển dịch năng lượng xanh
Petrolimex
03:28 CH @ Thứ Tư - 26 tháng 2, 2025","Ngày 26.02.2025 tại Hà Nội, Tập đoàn Xăng dầu Việt Nam (Petrolimex/ mã chứng khoán: PLX) và Ngân hàng Phát triển châu Á (ADB) đã ký thư ghi nhớ (MOU) về hợp tác chuyển dịch năng lượng. ADB và Petrolimex cùng mong muốn xây dựng quan hệ đối tác chiến lược trong việc phát triển năng lượng sạch và bền vững tại Việt Nam.
Ông Đào Nam Hải – Thành viên HĐQT, Tổng Giám đốc Petrolimex và ông Shantanu Chakraborty - Giám đốc Quốc gia ADB tại Việt Nam - ký kết thư ghi nhớ về hợp tác chuyển dịch năng lượng
Theo thỏa thuận hợp tác, thông qua nguồn lực được tài trợ, ADB sẽ cung cấp gói hỗ trợ kỹ thuật để hỗ trợ Petrolimex triển khai các việc:
(i) Thực hiện đánh giá sơ bộ danh mục đầu tư kinh doanh hiện tại của Tập đoàn và đưa ra các lộ trình chuyển dịch năng lượng tiềm năng cho Petrolimex bao gồm phát triển dự án mới;
(ii) Xây dựng chiến lược chuyển dịch năng lượng chi tiết bằng cách tìm hiểu và đánh giá sự đa dạng hóa danh mục sản phẩm của Petrolimex theo hướng sạch hơn, xanh hơn thông qua phân tích lợi ích chi phí;
(iii) Xây dựng lộ trình và kế hoạch hành động đồng bộ cho hành trình chuyển dịch năng lượng của Petrolimex.
Việc hợp tác này cho thấy tầm quan trọng của Petrolimex trong nỗ lực chuyển dịch sang nền kinh tế các-bon thấp của Việt Nam và sự phù hợp của hoạt động này trong chiến lược của ADB tại Việt Nam giai đoạn 2023–2026 nhằm hỗ trợ năng lực quản trị, thể chế của quốc gia; đồng thời thúc đẩy bình đẳng giới thông qua hai trụ cột là (i) chuyển đổi sang nền kinh tế xanh, (ii) khai thác tiềm năng khu vực tư nhân và thúc đẩy công bằng xã hội.
Phát biểu tại lễ ký kết, Chủ tịch HĐQT Petrolimex Phạm Văn Thanh cho biết: “Chúng tôi hy vọng rằng sự hợp tác với ADB sẽ đạt được những kết quả sâu sắc và thực tiễn, không chỉ giúp Petrolimex tối ưu hóa các chiến lược năng lượng mà còn cung cấp những giải pháp sáng tạo, giúp chúng tôi đạt được các mục tiêu phát triển bền vững và hướng tới mục tiêu trung hòa carbon”.
Về phía ADB, ông Shantanu Chakraborty - Giám đốc Quốc gia ADB tại Việt Nam - đánh giá cao vị thế chủ chốt của Petrolimex trên thị trường xăng dầu nội địa. Lãnh đạo ADB tin tưởng Petrolimex sở hữu năng lực, kinh nghiệm chuyên môn sâu rộng để vận hành hiệu quả các nhà máy sản xuất hydro xanh và thúc đẩy phát triển nhiên liệu hàng không bền vững. “Quan hệ đối tác giữa ADB và Petrolimex là đặc biệt quan trọng khi xét đến cam kết của Việt Nam trong việc đạt được mức phát thải ròng bằng 0 vào năm 2050”, ông Chakraborty chia sẻ tại lễ ký kết.
Petrolimex và ADB chia sẻ tầm nhìn và kỳ vọng rằng thư ghi nhớ hợp tác sẽ là bước đầu tiên cho một dự án nghiên cứu chiến lược quan trọng, hỗ trợ Petrolimex đạt được mục tiêu trở thành tập đoàn năng lượng hàng đầu Việt Nam về các sản phẩm xanh, sạch và thân thiện với môi trường vào năm 2025, với tầm nhìn đến năm 2035.
Một số hình ảnh tại lễ ký kết:
Trưởng ban Nghiên cứu phát triển Petrolimex Nguyễn Mạnh Hà giới thiệu nội dung chương trình
Chủ tịch HĐQT Petrolimex Phạm Văn Thanh nhấn mạnh ý nghĩa của thỏa thuận hợp tác với ADB trong việc thúc đẩy quá trình chuyển dịch năng lượng của Petrolimex
Ông Shantanu Chakraborty, Giám đốc Quốc gia ADB tại Việt Nam, đánh giá cao vị thế chủ chốt của Petrolimex trên thị trường xăng dầu nội địa
Tổng Giám đốc Petrolimex Đào Nam Hải chia sẻ về những kỳ vọng sau lễ ký kết MOU với ADB
Lãnh đạo Petrolimex và ADB đã trao đổi nhiều nội dung thiết thực hướng tới mối quan hệ hợp tác thực chất và hiệu quả
Các đại biểu tham dự lễ ký kết
Thông tin về Petrolimex
Tập đoàn Xăng dầu Việt Nam (Petrolimex) là tập đoàn kinh tế giữ vai trò chủ đạo trên thị trường xăng dầu nội địa, với hệ thống phân phối trên 5.000 cửa hàng xăng dầu, chiếm khoảng 50% thị phần, dự trữ 70% tổng hàng dự trữ quốc gia. Petrolimex sở hữu hệ thống kho bể, tuyến ống xăng dầu, chuỗi cung ứng, logistics lớn nhất cả nước. Bên cạnh hoạt động kinh doanh xăng dầu cốt lõi, Petrolimex còn kinh doanh có hiệu quả trong các lĩnh vực bảo hiểm, hóa dầu, gas, vận tải xăng dầu, nhiên liệu bay, thiết kế, xây lắp, cơ khí, thiết bị xăng dầu và tin học viễn thông...
Thông tin về ADB
Ngân hàng Phát triển châu Á (ADB) là một thể chế tài chính đa phương cung cấp các khoản tín dụng và hỗ trợ kỹ thuật nhằm giúp các nước châu Á xóa đói giảm nghèo, phát triển kinh tế-xã hội. ADB đang triển khai nhiều chương trình hỗ trợ tại Việt Nam nhằm thúc đẩy phát triển đô thị bền vững, tăng khả năng chống chịu biến đổi khí hậu và cải thiện tính kết nối tại các vùng nông thôn, vùng sâu, vùng xa. Song song với đó là các chương trình hỗ trợ Việt Nam cải thiện năng lực quản trị và thể chế quốc gia, chuyển dịch sang nền kinh tế xanh, khai thác tiềm năng khu vực tư nhân và thúc đẩy công bằng xã hội.",https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=jpeg/9bf3c0fd8944421885e472aafbb71d60/k%C3%AD%202.JPG; https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=jpeg/284a4421dbbf4f9f80cf34c0a83ec5c2/b%E1%BA%AFt%20tay%204.JPG; https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=jpeg/c8099821eb0f4267a27f52521b1a58a8/A%20H%C3%A0%20NCPT.jpg; https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=jpeg/5a7330cafaa44ae2a97cd078555282b1/S%E1%BA%BFp%20Thanh.jpg; https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=jpeg/66adedb2eb854c73b3ae7d137b5f4642/ADB.jpg; https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=jpeg/d13bc8e3fbce47cf9322ec5b84f9414b/S%E1%BA%BFp%20H%E1%BA%A3i.jpg; https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=jpeg/cfdd6cfbe97640f38151a72af5518b39/Trao%20doi%201.jpg; https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=jpeg/1543dc5cca4d43d488c9906b4162e05b/Trao%20doi%202.jpg; https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=jpeg/68f635b377e4479e93f0a4cb22d9be9c/Toanh%20canh.jpg
"Thông cáo báo chí số 09/2025/PLX-TCBC:
Petrolimex điều chỉnh giá xăng dầu từ 15 giờ 00 phút ngày 20.02.2025
Petrolimex
03:00 CH @ Thứ Năm - 20 tháng 2, 2025","Hà Nội, ngày 20.02.2025, Tập đoàn Xăng dầu Việt Nam (Petrolimex/Tập đoàn - mã chứng khoán: PLX) chính thức điều chỉnh giá xăng dầu, theo đó mức giá mới như sau:
Mức giá mới có hiệu lực từ thời điểm 15 giờ 00 phút ngày 20 tháng 02 năm 2025 cho đến kỳ điều hành giá xăng dầu tiếp theo của liên Bộ Công Thương – Tài Chính; được công khai tại website petrolimex.com.vn và các Công ty xăng dầu thành viên Petrolimex.
Giá xăng dầu do Petrolimex công bố tại TCBC này áp dụng tại hệ thống phân phối của Petrolimex trên lãnh thổ Việt Nam; gồm: (a) Các cửa hàng xăng dầu (CHXD) Petrolimex và điểm bán bằng thiết bị bán xăng dầu quy mô nhỏ thuộc Petrolimex; (b) CHXD của các thương nhân làm đại lý, tổng đại lý bán xăng dầu của Petrolimex và (c) CHXD của các thương nhân nhận quyền bán lẻ dưới hình thức nhượng quyền thương mại từ Petrolimex.
Đối với các địa bàn xa cảng, xa kho đầu mối, xa cơ sở sản xuất xăng dầu theo quy định tại Khoản 27, Điều 1, Nghị định 95/2021/NĐ-CP ngày 01.11.2021 của Chính phủ (Petrolimex gọi tắt là “Vùng 2”); Tổng Giám đốc Petrolimex trao quyền Giám đốc các Công ty xăng dầu thành viên Petrolimex trực tiếp quyết định giá bán thực tế tại địa bàn tổ chức kinh doanh nhưng không được vượt mức giá vùng 2 nêu trên.
Việc điều chỉnh giá xăng dầu lần này thực hiện theo Nghị quyết số 60/2024/UBTVQH15 ngày 24.12.2024 của Uỷ ban Thường vụ Quốc hội về mức thuế bảo vệ môi trường đối với xăng, dầu, mỡ nhờn có hiệu lực thi hành từ ngày 01.01.2025 đến hết ngày 31.12.2025 và xuất phát từ thực tiễn diễn biến giá xăng dầu thành phẩm trên thị trường thế giới trong chu kỳ tính giá, phù hợp với nguyên tắc xác định giá bán tại Nghị định số 80/2023/NĐ-CP ngày 17.11.2023 của Chính phủ (Nghị định 80) về sửa đổi, bổ sung một số điều của Nghị định số 95/2021/NĐ-CP ngày 01 tháng 11 năm 2021 và Nghị định số 83/2014/NĐ-CP ngày 03 tháng 9 năm 2014 của Chính phủ về kinh doanh xăng dầu; theo các văn bản hướng dẫn thi hành của Liên Bộ Công Thương - Tài chính.
Quyết định về giá bán xăng dầu số 123/PLX-QĐ-TGĐ ngày 20.02.2025 đã được gửi đến tất cả các đơn vị thành viên Petrolimex và báo cáo Văn phòng Chính phủ, Bộ Công Thương, Bộ Tài chính.
Các đơn vị thành viên Petrolimex khi ban hành quyết định giá bán lẻ xăng dầu trên hệ thống phân phối của mình phải gửi Quyết định giá đã ban hành về Sở Công Thương tỉnh/thành phố và Tập đoàn để báo cáo.
Theo văn bản số 1243/BCT-TTTN ngày 20.02.2025 của Bộ Công Thương về việc điều hành kinh doanh xăng dầu, mức trích lập và chi sử dụng Quỹ bình ổn giá xăng dầu (BOG) từ 15 giờ 00 phút cụ thể như sau:",https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=jpeg/4eaaa4a6e3ed4b4ba389cd013e229391/Gi%C3%A1%2020.2.2025.JPG; https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=png/f0298ddf8ba84b439d8bd0fefaa22716/BOG%2023.5.2024.png
"Thông cáo báo chí số 08/2025/PLX-TCBC:
Petrolimex điều chỉnh giá xăng dầu từ 15 giờ 00 phút ngày 13.02.2025
Petrolimex
03:00 CH @ Thứ Năm - 13 tháng 2, 2025","Hà Nội, ngày 13.02.2025, Tập đoàn Xăng dầu Việt Nam (Petrolimex/Tập đoàn - mã chứng khoán: PLX) chính thức điều chỉnh giá xăng dầu, theo đó mức giá mới như sau:
Mức giá mới có hiệu lực từ thời điểm 15 giờ 00 phút ngày 13 tháng 02 năm 2025 cho đến kỳ điều hành giá xăng dầu tiếp theo của liên Bộ Công Thương – Tài Chính; được công khai tại website petrolimex.com.vn và các Công ty xăng dầu thành viên Petrolimex.
Giá xăng dầu do Petrolimex công bố tại TCBC này áp dụng tại hệ thống phân phối của Petrolimex trên lãnh thổ Việt Nam; gồm: (a) Các cửa hàng xăng dầu (CHXD) Petrolimex và điểm bán bằng thiết bị bán xăng dầu quy mô nhỏ thuộc Petrolimex; (b) CHXD của các thương nhân làm đại lý, tổng đại lý bán xăng dầu của Petrolimex và (c) CHXD của các thương nhân nhận quyền bán lẻ dưới hình thức nhượng quyền thương mại từ Petrolimex.
Đối với các địa bàn xa cảng, xa kho đầu mối, xa cơ sở sản xuất xăng dầu theo quy định tại Khoản 27, Điều 1, Nghị định 95/2021/NĐ-CP ngày 01.11.2021 của Chính phủ (Petrolimex gọi tắt là “Vùng 2”); Tổng Giám đốc Petrolimex trao quyền Giám đốc các Công ty xăng dầu thành viên Petrolimex trực tiếp quyết định giá bán thực tế tại địa bàn tổ chức kinh doanh nhưng không được vượt mức giá vùng 2 nêu trên.
Việc điều chỉnh giá xăng dầu lần này thực hiện theo Nghị quyết số 60/2024/UBTVQH15 ngày 24.12.2024 của Uỷ ban Thường vụ Quốc hội về mức thuế bảo vệ môi trường đối với xăng, dầu, mỡ nhờn có hiệu lực thi hành từ ngày 01.01.2025 đến hết ngày 31.12.2025 và xuất phát từ thực tiễn diễn biến giá xăng dầu thành phẩm trên thị trường thế giới trong chu kỳ tính giá, phù hợp với nguyên tắc xác định giá bán tại Nghị định số 80/2023/NĐ-CP ngày 17.11.2023 của Chính phủ (Nghị định 80) về sửa đổi, bổ sung một số điều của Nghị định số 95/2021/NĐ-CP ngày 01 tháng 11 năm 2021 và Nghị định số 83/2014/NĐ-CP ngày 03 tháng 9 năm 2014 của Chính phủ về kinh doanh xăng dầu; theo các văn bản hướng dẫn thi hành của Liên Bộ Công Thương - Tài chính.
Quyết định về giá bán xăng dầu số 105/PLX-QĐ-TGĐ ngày 13.02.2025 đã được gửi đến tất cả các đơn vị thành viên Petrolimex và báo cáo Văn phòng Chính phủ, Bộ Công Thương, Bộ Tài chính.
Các đơn vị thành viên Petrolimex khi ban hành quyết định giá bán lẻ xăng dầu trên hệ thống phân phối của mình phải gửi Quyết định giá đã ban hành về Sở Công Thương tỉnh/thành phố và Tập đoàn để báo cáo.
Theo văn bản số 1020/BCT-TTTN ngày 13.02.2025 của Bộ Công Thương về việc điều hành kinh doanh xăng dầu, mức trích lập và chi sử dụng Quỹ bình ổn giá xăng dầu (BOG) từ 15 giờ 00 phút cụ thể như sau:",https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=jpeg/1f08a52a09c54724a2acb8426410a874/Gi%C3%A1%2013.02.2025.JPG; https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=png/92838cfa95164a92b6a5dd1af54efe01/BOG%2023.5.2024.png
"Thông cáo báo chí số: 07/2025/PLX-TCBC
Petrolimex, Vinachem và VNPT hợp tác toàn diện để cùng bứt phá
Petrolimex
09:13 SA @ Thứ Ba - 11 tháng 2, 2025","Ngày 10.02.2025, Tập đoàn Xăng dầu Việt Nam (Petrolimex / mã chứng khoán: PLX) đã ký thỏa thuận hợp tác toàn diện với Tập đoàn Hóa chất Việt Nam (Vinachem) và Tập đoàn Bưu chính Viễn thông Việt Nam (VNPT). 
Ông Phạm Văn Thanh – Uỷ viên Ban Chấp hành Đảng bộ Chính phủ, Bí thư Đảng uỷ, Chủ tịch HĐQT Petrolimex, đại diện đơn vị chủ trì tổ chức lễ ký kết phát biểu chào mừng đại biểu
Ông Đào Nam Hải – Thành viên HĐQT, Tổng Giám đốc Petrolimex và Ông Nguyễn Hữu Tú –Tổng Giám đốc Vinachem ký kết Thỏa thuận hợp tác chiến lược toàn diện
Ông Đào Nam Hải – Thành viên HĐQT, Tổng Giám đốc Petrolimex và ông Huỳnh Quang Liêm - Tổng Giám đốc VNPT ký kết Thỏa thuận hợp tác chiến lược toàn diện
Việc hợp tác toàn diện giữa ba Tập đoàn lớn, giữ vai trò chủ đạo và dẫn đầu trong các lĩnh vực quan trọng tại Việt Nam nhằm phát huy và tận dụng thế mạnh của nhau, thúc đẩy phát triển kinh doanh chéo các sản phẩm & dịch vụ, hứa hẹn sẽ mang đến nhiều tiện ích cho khách hàng, góp phần tạo động lực cho sự phát triển bền vững, lớn mạnh của nền kinh tế - xã hội đất nước; đồng thời cũng khẳng định cam kết và trách nhiệm thực thi chỉ đạo của Chính phủ về việc phát huy vai trò nòng cốt, dẫn dắt, mở đường của Doanh nghiệp nhà nước trong nền kinh tế, đồng thời triển khai Cuộc vận động “Người Việt Nam ưu tiên dùng hàng Việt Nam”.
Việc ký kết Thỏa thuận này là điều kiện tiền đề để các bên thực hiện và triển khai thống nhất, hiệu quả trên toàn bộ hệ thống từ cấp quản lý đến các Công ty con/chi nhánh trực thuộc phù hợp với mô hình tổ chức của mỗi Bên. Petrolimex, Vinachem và VNPT cam kết duy trì hợp tác toàn diện, lâu dài, hiệu quả, cùng có lợi trên cơ sở tuân thủ quy định của pháp luật, trên các lĩnh vực hoạt động có liên quan hướng tới mục tiêu trở thành đối tác chiến lược trong quá trình hoạt động và phát triển.
Theo Thỏa thuận hợp tác, Petrolimex và Vinachem sẽ hợp tác về các nội dung: Tăng cường sử dụng chéo sản phẩm, dịch vụ của hai Tập đoàn; Thúc đẩy các hoạt động hợp tác phân phối sản phẩm, dịch vụ trên hệ thống, mạng lưới của mỗi bên; Hợp tác cộng hưởng sức mạnh trên cơ sở năng lực, kinh nghiệm, lợi thế thương hiệu của hai Tập đoàn và các đơn vị thành viên. Petrolimex và Vinachem sẽ phối hợp chặt chẽ để cùng nắm bắt tối đa những cơ hội của thị trường, tham gia vào các dự án có thể hợp tác đầu tư, nhằm tối ưu hóa hiệu quả kinh doanh.
Trong khi đó, Petrolimex và VNPT sẽ tập trung hợp tác trong các lĩnh vực: Dịch vụ thanh toán điện tử; Dịch vụ hạ tầng, kết nối và Giải pháp dịch vụ số. Petrolimex sẽ phối hợp cùng VNPT nghiên cứu triển khai ứng dụng giải pháp thanh toán bằng ví điện tử VNPT Money khi mua xăng dầu tại các cửa hàng xăng dầu của Petrolimex. Petrolimex tiếp tục sử dụng dịch vụ hạ tầng kết nối mạng do VNPT đã thiết lập và đang cung cấp cho Petrolimex. Hai bên phối hợp rà soát để có phương án nâng cấp hoặc thay thế công nghệ để đáp ứng nhu cầu vận hàng, đảm bảo tối ưu, hiệu quả. Petrolimex và VNPT thống nhất xem xét nghiên cứu đề xuất lựa chọn, triển khai các giải pháp CNTT/nền tảng số trên cơ sở nhu cầu và thế mạnh của hai bên.
Phát biểu tại lễ ký kết, ông Phạm Văn Thanh - Chủ tịch HĐQT Petrolimex nhấn mạnh: “Sự hợp tác này không chỉ mở ra cơ hội mới cho ba tập đoàn mà còn đóng góp tích cực vào sự phát triển của ngành công nghiệp và nền kinh tế Việt Nam trong bối cảnh hội nhập toàn cầu. Chúng tôi cam kết sẽ cùng Vinachem và VNPT triển khai các sáng kiến đổi mới, ứng dụng công nghệ hiện đại để phát triển những sản phẩm, dịch vụ tiên tiến, đáp ứng nhu cầu ngày càng cao của khách hàng”.
Về phía Vinachem, ông Phùng Quang Hiệp - Chủ tịch Hội đồng thành viên Vinachem khẳng định: “Thỏa thuận hợp tác chiến lược giữa Vinachem, Petrolimex và VNPT là bước đi mang tính đột phá, khẳng định vai trò tiên phong của ba tập đoàn trong việc kết nối sức mạnh, đổi mới và dẫn dắt ngành công nghiệp quốc gia. Đây không chỉ là sự hợp tác đơn thuần, mà là cam kết hành động để tối ưu hóa nguồn lực, mở rộng hệ sinh thái sản phẩm – dịch vụ, đẩy nhanh chuyển đổi số và nâng cao vị thế cạnh tranh trên thị trường trong nước và quốc tế. Chúng tôi tin tưởng rằng, bằng sự quyết tâm và tầm nhìn chiến lược, sự hợp tác này sẽ kiến tạo những giá trị bền vững, thúc đẩy tăng trưởng mạnh mẽ và góp phần định hình tương lai ngành công nghiệp Việt Nam”.
Tổng Giám đốc VNPT Huỳnh Quang Liêm chia sẻ: “Việc ký kết hợp tác chiến lược giữa các Tập đoàn ngày hôm nay là một bước đi quan trọng nhằm tận dụng và phát huy thế mạnh của mỗi bên trên các lĩnh vực hoạt động, hướng tới mục tiêu cùng phát triển”. Với thế mạnh kinh nghiệm và nguồn lực hiện có của mình, VNPT cam kết đồng hành cùng Petrolimex và Vinachem triển khai thành công các dự án chuyển đổi số trong thời gian tới, tạo ra những sản phẩm khác biệt, mang lại lợi ích thiết thực cho khách hàng.
Lãnh đạo Petrolimex, Vinachem và VNPT chia sẻ tầm nhìn chung về sự hợp tác chiến lược và đồng hành phát triển mối quan hệ ngày càng sâu rộng, toàn diện, mở ra những cơ hội mới cho các bên và góp phần thúc đẩy sự phát triển của ngành công nghiệp Việt Nam trong quá trình hội nhập quốc tế.
Thông tin về Petrolimex
Tập đoàn Xăng dầu Việt Nam (Petrolimex) là tập đoàn kinh tế giữ vai trò chủ đạo trên thị trường xăng dầu nội địa, với hệ thống phân phối trên 5.000 cửa hàng xăng dầu, chiếm khoảng 50% thị phần, dự trữ 70% tổng hàng dự trữ quốc gia. Petrolimex sở hữu hệ thống kho bể, tuyến ống xăng dầu, chuỗi cung ứng, logistics lớn nhất cả nước. Bên cạnh hoạt động kinh doanh xăng dầu cốt lõi, Petrolimex còn kinh doanh có hiệu quả trong các lĩnh vực bảo hiểm, hóa dầu, gas, vận tải xăng dầu, nhiên liệu bay, thiết kế, xây lắp, cơ khí, thiết bị xăng dầu và tin học viễn thông...
Thông tin về Vinachem
Tập đoàn hóa chất Việt Nam (Vinachem) là tập đoàn kinh tế dẫn đầu trong sản xuất công nghiệp hóa chất tại Việt Nam với các ngành nghề kinh doanh chính: Sản xuất, kinh doanh phân bón, thuốc bảo vệ thực vật; công nghiệp khai thác, chế biến khoáng sản làm nguyên liệu sản xuất phân bón và hóa chất; công nghiệp chế biến cao su; sản xuất và kinh doanh hóa chất cơ bản, hóa chất tiêu dùng, hóa dược, hóa dầu, điện hóa (sản xuất pin và ắc quy)… góp phần bảo đảm một số cân đối lớn trong nền kinh tế quốc dân, bảo đảm chiến lược an ninh lương thực quốc gia. 
Thông tin về VNPT
Tập đoàn Bưu chính Viễn thông Việt Nam (VNPT) là tập đoàn cung cấp dịch vụ Viễn thông - Công nghệ thông tin - Truyền thông và Dịch vụ số sở hữu hạ tầng mạng lưới viễn thông hiện đại, rộng khắp, kết nối trực tiếp với hơn 240 quốc gia và trung tâm kinh tế, tài chính khu vực trên toàn thế giới. VNPT cũng là đơn vị duy nhất sở hữu mạng thông tin vệ tinh tại Việt Nam, đáp ứng được những yêu cầu cao nhất về an toàn thông tin của quốc gia cũng như nhu cầu dịch vụ đa dạng của khách hàng.",https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=jpeg/a53a4ff2ba2c41d6a7af4fd8b9fbbdda/s%E1%BA%BFp%20Thanh.jpg; https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=jpeg/bf8b5042104344a8b280577d882bfe36/PLX%20k%C3%AD%20vs%20Vinachem.jpg; https://files.petrolimex.com.vn/files/6783dc1271ff449e95b74a9520964169/image=jpeg/8a3dcaf06aca42048d281870154f4fae/PLX%20k%C3%AD%20vs%20VNPT.JPG
